product_id,ASIN,product_name,category,subcategory,brand,base_price,prime_price,rating,review_count,stock_level,prime_eligible,amazon_choice,best_seller,fulfilled_by_amazon,streaming_quality,included_with_prime,warranty_months,alexa_compatible,perishable,whole_foods_product
B97919620,A30301967,Amazon Essentials Challenge I591,Fashion,Luxury Stores,Amazon Essentials,392.51,353.26,3.7,63,8,True,False,False,False,,,,,,
B58084829,A15349205,Amazon Basics Talk W839,Books & Kindle,Audiobooks,Amazon Basics,34.14,34.14,3.8,1633,511,True,False,False,True,,,,,,
B78720583,A31404087,Amazon Basics Experience M931,Prime Video,Movies,Amazon Basics,29.65,26.68,4.9,8230,807,False,False,False,True,SD,False,,,,
B58300079,A10125990,Higgins-Haynes Sister W106,Home & Kitchen,Bedding,Higgins-Haynes,332.45,332.45,3.9,7745,219,False,False,False,True,,,,,,
B24733942,A14483990,Amazon Basics With B146,Amazon Basics,Fitness,Amazon Basics,105.87,105.87,4.0,2295,336,True,False,False,True,,,,,,
B63970351,A78050388,"Kelly, Organization U258",Electronics,Gaming,"Kelly,",1100.1,1100.1,4.0,2892,13,True,False,False,True,,,36.0,False,,
B33990467,A93083066,Amazon Basics Anyone C437,Amazon Basics,Electronics,Amazon Basics,66.99,60.29,3.8,2380,367,False,False,False,True,,,,,,
B56137842,A90791837,Amazon Basics Should C915,Books & Kindle,Kindle eBooks,Amazon Basics,52.71,47.44,4.3,3401,424,True,False,False,True,,,,,,
B18582485,A58726415,Watkins Anyone I328,Electronics,Gaming,Watkins,1966.29,1769.66,4.8,1033,604,False,False,False,True,,,36.0,False,,
B79469135,A46598312,Amazon Essentials The C411,Home & Kitchen,Kitchen & Dining,Amazon Essentials,943.25,943.25,3.9,5658,194,True,False,False,True,,,,,,
B29606166,A47349541,"Smith, Sometimes H972",Amazon Basics,Electronics,"Smith,",49.12,49.12,3.9,1649,139,True,False,False,False,,,,,,
B25895598,A26656281,Robbins-Stone Wall C943,Home & Kitchen,Kitchen & Dining,Robbins-Stone,804.65,724.18,3.6,7750,815,True,False,False,True,,,,,,
B15050179,A97270770,Amazon Essentials Word Z162,Electronics,Gaming,Amazon Essentials,797.23,797.23,4.2,5446,833,False,False,False,False,,,12.0,False,,
B19772121,A64846123,Amazon Essentials Next R473,Prime Video,Movies,Amazon Essentials,25.94,23.35,4.6,9273,509,True,True,False,True,SD,False,,,,
B90906972,A92542549,Warren-Morris Bill A655,Books & Kindle,Paperbacks,Warren-Morris,18.1,18.1,4.9,1364,936,False,False,False,True,,,,,,
B18045594,A50138041,Amazon Basics Choose P629,Amazon Basics,Office Products,Amazon Basics,110.86,99.77,4.4,8989,354,True,False,False,True,,,,,,
B49868822,A66108391,Amazon Basics Capital P579,Electronics,Smart Home,Amazon Basics,199.34,199.34,4.4,2422,566,True,False,False,False,,,24.0,False,,
B33964269,A80616812,Golden Could L827,Fashion,Athletic Wear,Golden,45.24,45.24,3.8,727,37,True,False,False,False,,,,,,
B82229994,A93648511,Grant-Hodge National X788,Amazon Fresh,Whole Foods,Grant-Hodge,10.84,10.84,4.9,6308,159,True,False,False,True,,,,,False,False
B38606521,A10900685,Brown-Adkins Card X213,Home & Kitchen,Smart Home,Brown-Adkins,736.32,736.32,4.5,5441,560,True,False,False,False,,,,,,
B51071558,A65317239,Amazon Basics Town C846,Amazon Basics,Fitness,Amazon Basics,99.76,89.78,3.8,4955,10,False,False,False,True,,,,,,
B29256457,A85237759,Amazon Essentials Blood Q332,Books & Kindle,Paperbacks,Amazon Essentials,76.33,76.33,4.0,1853,342,True,False,False,True,,,,,,
B12592912,A20436276,Jones Church D160,Books & Kindle,Prime Reading,Jones,64.29,57.86,4.6,3773,762,False,False,False,True,,,,,,
B34571714,A46129743,Amazon Essentials He J277,Home & Kitchen,Kitchen & Dining,Amazon Essentials,609.8,609.8,4.4,5397,241,True,False,False,True,,,,,,
B72092925,A26882450,"Gomez, Light Y680",Books & Kindle,Paperbacks,"Gomez,",44.31,44.31,4.6,4564,612,True,False,False,False,,,,,,
B45577030,A29276108,Amazon Essentials Strong B880,Home & Kitchen,Bedding,Amazon Essentials,462.4,462.4,3.8,8856,760,True,False,False,True,,,,,,
B68450726,A42710335,Amazon Essentials Threat W888,Home & Kitchen,Bedding,Amazon Essentials,658.87,658.87,4.5,4545,349,False,False,False,True,,,,,,
B16255341,A23844528,Amazon Basics Night B472,Prime Video,TV Shows,Amazon Basics,7.1,7.1,4.6,432,320,True,False,False,True,SD,True,,,,
B67774797,A66718746,"Turner, Sometimes C400",Prime Video,TV Shows,"Turner,",4.08,3.67,4.8,8075,826,True,False,False,False,4K,True,,,,
B67153489,A34413957,Amazon Essentials Air Z682,Books & Kindle,Textbooks,Amazon Essentials,98.52,98.52,4.5,4154,353,True,False,False,True,,,,,,
B51067947,A50252283,Amazon Basics Miss M800,Home & Kitchen,Kitchen & Dining,Amazon Basics,454.39,454.39,3.5,7484,349,True,False,False,True,,,,,,
B97334967,A13579886,Amazon Essentials Central E277,Home & Kitchen,Smart Home,Amazon Essentials,685.87,685.87,4.4,6389,764,True,False,False,True,,,,,,
B67169218,A19444663,King-Ball Suggest B220,Fashion,Luxury Stores,King-Ball,99.05,99.05,4.1,635,612,True,False,False,False,,,,,,
B14497974,A83616773,Amazon Basics Send A826,Home & Kitchen,Furniture,Amazon Basics,175.67,158.1,4.7,2020,706,True,False,False,True,,,,,,
B68494014,A14789396,Amazon Basics Operation O719,Amazon Fresh,Pantry,Amazon Basics,117.97,106.17,3.6,9461,763,True,False,False,True,,,,,True,False
B14718844,A25553003,Ryan Network J954,Books & Kindle,Prime Reading,Ryan,74.91,67.42,4.4,4895,222,True,False,False,False,,,,,,
B79068788,A29733430,Amazon Basics Think W433,Home & Kitchen,Bedding,Amazon Basics,769.11,769.11,3.5,6278,509,True,False,False,True,,,,,,
B38265316,A96752439,Amazon Essentials Order N904,Prime Video,TV Shows,Amazon Essentials,4.99,4.99,4.7,9458,412,True,False,False,True,HD,True,,,,
B33202979,A71830707,Hall Let H495,Electronics,Computers,Hall,1030.36,927.32,4.4,2427,350,True,False,False,False,,,12.0,False,,
B78928951,A91303252,Amazon Basics Use B701,Fashion,Jewelry,Amazon Basics,34.65,34.65,4.6,3069,879,False,False,False,True,,,,,,
B35405980,A70975544,Amazon Essentials Collection F344,Electronics,Smart Home,Amazon Essentials,1963.03,1963.03,4.0,4332,682,False,False,False,True,,,36.0,False,,
B46177878,A74625460,Amazon Basics Mr S732,Home & Kitchen,Storage,Amazon Basics,452.82,407.54,4.0,366,424,True,False,False,False,,,,,,
B35247327,A78409260,Amazon Basics Maybe P691,Fashion,Athletic Wear,Amazon Basics,414.94,414.94,3.6,4674,850,True,False,False,False,,,,,,
B25003685,A60570805,Amazon Basics Nature V771,Electronics,Smart Home,Amazon Basics,955.39,955.39,4.0,9821,355,True,False,False,True,,,12.0,False,,
B23949781,A93444291,Amazon Basics Very P444,Electronics,Smart Home,Amazon Basics,1357.31,1221.58,4.6,7867,178,True,False,False,True,,,24.0,True,,
B59660000,A54826254,Amazon Basics Probably T897,Amazon Basics,Office Products,Amazon Basics,141.41,141.41,4.7,8814,792,True,False,False,True,,,,,,
B85151149,A17492899,"Roberts, Newspaper L685",Books & Kindle,Paperbacks,"Roberts,",64.04,57.64,4.1,6921,9,True,True,False,False,,,,,,
B10642313,A38471983,Amazon Basics Manager T529,Home & Kitchen,Kitchen & Dining,Amazon Basics,767.4,767.4,4.6,6172,866,True,False,False,True,,,,,,
B18209076,A78751636,Steele-Knapp Among F983,Amazon Fresh,Snacks,Steele-Knapp,175.97,158.37,3.9,9491,642,False,False,False,True,,,,,True,True
B81679078,A28353811,Amazon Essentials Who B562,Books & Kindle,Audiobooks,Amazon Essentials,79.94,71.95,3.8,21,718,True,False,False,False,,,,,,
B39539576,A47729599,Amazon Essentials Kid Y973,Home & Kitchen,Kitchen & Dining,Amazon Essentials,392.02,392.02,4.0,6116,494,True,False,False,False,,,,,,
B53299314,A97291746,Amazon Essentials Always R600,Books & Kindle,Prime Reading,Amazon Essentials,53.8,53.8,4.3,3988,205,True,False,False,False,,,,,,
B94814079,A41490730,Amazon Essentials Far F742,Amazon Basics,Home Essentials,Amazon Essentials,99.61,99.61,4.4,7228,153,False,False,False,True,,,,,,
B66501067,A85356036,Briggs-Cooper Represent L471,Amazon Basics,Fitness,Briggs-Cooper,98.56,88.7,4.3,6331,436,True,False,False,True,,,,,,
B66691529,A84583767,Amazon Essentials Property V717,Prime Video,Kids,Amazon Essentials,6.91,6.91,3.7,2108,598,False,False,False,True,4K,True,,,,
B82886691,A54824292,Knapp Respond P527,Prime Video,TV Shows,Knapp,7.56,7.56,4.0,8700,619,True,False,False,True,SD,True,,,,
B70933930,A83446548,"Roberts, Certain A459",Amazon Basics,Pet Supplies,"Roberts,",80.3,80.3,4.1,2578,479,True,False,False,True,,,,,,
B52662312,A60642124,Amazon Essentials Deep C717,Fashion,Athletic Wear,Amazon Essentials,449.3,404.37,3.6,8532,368,False,False,False,True,,,,,,
B44856679,A99770252,Amazon Basics Collection S406,Prime Video,Kids,Amazon Basics,26.21,26.21,3.7,2024,925,True,False,False,True,SD,True,,,,
B99044551,A57242384,Hancock-Castro Though V954,Electronics,Phones & Accessories,Hancock-Castro,1285.69,1157.12,3.7,5079,503,False,False,False,True,,,12.0,False,,
B37267822,A23596886,Amazon Essentials Whether S676,Fashion,Luxury Stores,Amazon Essentials,62.88,62.88,3.6,5993,778,False,False,False,True,,,,,,
B79030039,A17125432,Amazon Essentials Him E887,Prime Video,Kids,Amazon Essentials,18.67,18.67,3.7,9502,726,True,False,False,False,HD,True,,,,
B66040722,A68684245,Amazon Essentials Type Q643,Electronics,Smart Home,Amazon Essentials,90.48,81.43,4.0,1813,22,True,False,False,False,,,12.0,False,,
B31212856,A13410989,White-Mullins Building Z847,Amazon Basics,Pet Supplies,White-Mullins,142.6,142.6,3.7,6988,199,True,False,False,True,,,,,,
B65600959,A62335333,Amazon Essentials Main G876,Prime Video,Kids,Amazon Essentials,25.37,25.37,3.9,7538,277,True,False,False,True,HD,True,,,,
B62487074,A81727133,Amazon Basics Expert H159,Amazon Fresh,Meat & Seafood,Amazon Basics,98.14,98.14,3.7,5615,516,True,False,False,False,,,,,True,False
B88642963,A57808978,Amazon Essentials Thought N198,Prime Video,Documentary,Amazon Essentials,23.58,23.58,5.0,8951,168,True,False,False,False,SD,True,,,,
B32359171,A42999167,Amazon Essentials Last A923,Amazon Fresh,Pantry,Amazon Essentials,39.44,39.44,4.9,1006,558,True,False,False,True,,,,,True,True
B13541166,A62306063,Amazon Essentials Attention N718,Electronics,Amazon Devices,Amazon Essentials,280.85,252.77,4.2,7362,58,True,False,False,True,,,12.0,False,,
B41478569,A22711588,"Jones, Might B330",Amazon Fresh,Pantry,"Jones,",174.42,174.42,5.0,1253,937,True,False,False,True,,,,,True,True
B34990558,A75925396,Davis-Good Likely Y414,Amazon Basics,Fitness,Davis-Good,146.02,146.02,3.8,8793,196,True,False,False,True,,,,,,
B97872704,A92107816,Freeman-Ramirez Talk U582,Electronics,Computers,Freeman-Ramirez,410.02,410.02,3.8,4638,885,False,False,False,True,,,12.0,False,,
B83049519,A87885583,"Rivas, Thousand O428",Fashion,Luxury Stores,"Rivas,",313.95,313.95,4.9,1898,584,True,False,False,False,,,,,,
B89070452,A13406941,Baker-Mcdowell Miss L705,Books & Kindle,Kindle eBooks,Baker-Mcdowell,38.97,35.07,5.0,5693,718,True,False,False,False,,,,,,
B85181279,A83675531,Amazon Essentials Knowledge X547,Fashion,Jewelry,Amazon Essentials,193.01,193.01,4.5,1904,881,True,False,False,True,,,,,,
B64089466,A95840992,Amazon Basics Behavior I485,Prime Video,Movies,Amazon Basics,24.06,21.65,4.5,478,663,True,False,False,True,4K,True,,,,
B27676082,A58851507,Amazon Basics Training E768,Books & Kindle,Prime Reading,Amazon Basics,68.45,61.61,3.7,8465,751,True,False,False,True,,,,,,
B29257405,A58453099,Williams Lose G971,Fashion,Athletic Wear,Williams,378.2,378.2,4.6,9960,136,True,False,True,False,,,,,,
B22580798,A98766761,Amazon Basics Thus L831,Fashion,Shoes,Amazon Basics,239.66,215.69,3.6,3181,784,True,False,False,True,,,,,,
B14507860,A75771912,Amazon Basics Everybody Z840,Home & Kitchen,Smart Home,Amazon Basics,129.9,129.9,3.9,8712,245,False,False,False,True,,,,,,
B55676912,A34636789,Amazon Basics Meeting Z779,Books & Kindle,Textbooks,Amazon Basics,47.1,47.1,4.8,138,774,True,False,False,True,,,,,,
B70008774,A87320293,Amazon Essentials Prepare Q902,Books & Kindle,Paperbacks,Amazon Essentials,62.46,56.21,4.2,5358,336,True,False,False,True,,,,,,
B95144208,A50593424,Amazon Basics Start E898,Books & Kindle,Kindle eBooks,Amazon Basics,78.44,78.44,4.4,5127,353,True,False,False,True,,,,,,
B84652116,A18369805,"Warner, Former N507",Books & Kindle,Paperbacks,"Warner,",93.64,84.28,4.5,6958,283,True,False,False,True,,,,,,
B54095566,A67758842,Amazon Essentials If Q945,Home & Kitchen,Kitchen & Dining,Amazon Essentials,717.59,717.59,4.3,9352,790,True,False,False,True,,,,,,
B75040742,A53840575,Amazon Essentials Hand A405,Home & Kitchen,Storage,Amazon Essentials,67.51,60.76,4.4,7147,878,True,False,False,True,,,,,,
B89640458,A55660543,Amazon Essentials More C761,Prime Video,Documentary,Amazon Essentials,20.35,20.35,4.5,9318,686,True,False,False,True,4K,False,,,,
B33769180,A27082664,Amazon Essentials Thus B215,Amazon Basics,Fitness,Amazon Essentials,87.3,87.3,4.9,8070,894,False,False,False,True,,,,,,
B68183173,A46718385,"Aguilar, Protect S834",Fashion,Luxury Stores,"Aguilar,",91.87,91.87,4.1,1902,109,False,False,False,True,,,,,,
B42962566,A37414302,"Phillips, Listen S245",Fashion,Luxury Stores,"Phillips,",93.59,93.59,4.8,1591,819,True,False,True,False,,,,,,
B62845840,A32991087,Amazon Basics Player S865,Amazon Fresh,Fresh Produce,Amazon Basics,18.9,17.01,3.8,8407,785,False,False,False,False,,,,,True,False
B94489361,A63959451,"Blevins, Fast D844",Books & Kindle,Textbooks,"Blevins,",49.85,49.85,4.6,8346,390,True,False,False,True,,,,,,
B60584283,A24304028,Amazon Basics Onto F905,Electronics,Smart Home,Amazon Basics,787.75,708.98,4.1,5495,60,True,False,False,True,,,12.0,False,,
B32962354,A40544765,Cuevas-Escobar Use P420,Electronics,Smart Home,Cuevas-Escobar,1208.2,1208.2,4.4,8232,890,True,False,False,False,,,24.0,True,,
B46099486,A69458128,Amazon Essentials Course A350,Books & Kindle,Prime Reading,Amazon Essentials,71.27,71.27,4.2,7619,338,True,False,False,True,,,,,,
B49686329,A71898784,Amazon Basics Control S819,Fashion,Athletic Wear,Amazon Basics,123.03,123.03,5.0,5786,621,True,False,False,True,,,,,,
B45236385,A23426477,Amazon Essentials Animal U204,Books & Kindle,Prime Reading,Amazon Essentials,85.15,76.64,3.7,3236,337,True,False,False,True,,,,,,
B39041238,A78475216,Amazon Basics Society I248,Fashion,Shoes,Amazon Basics,351.19,351.19,3.6,4342,671,True,False,False,True,,,,,,
B64542515,A18395694,Douglas-Hall Despite X415,Books & Kindle,Audiobooks,Douglas-Hall,56.96,56.96,4.0,7003,50,True,False,False,False,,,,,,
B85219414,A28456540,"Matthews, Need L279",Electronics,Amazon Devices,"Matthews,",1794.89,1794.89,4.6,5032,589,False,False,False,True,,,24.0,True,,
B80147196,A65894415,Brown Push G750,Electronics,Gaming,Brown,1948.57,1753.71,4.2,7152,323,False,False,False,True,,,36.0,True,,
B82219134,A67259349,Amazon Basics Fish Q770,Prime Video,Documentary,Amazon Basics,6.97,6.27,4.4,7849,32,True,False,False,False,4K,True,,,,
B99005657,A73056592,Amazon Basics Crime U590,Fashion,Shoes,Amazon Basics,389.9,350.91,4.6,7985,873,True,False,False,True,,,,,,
B27742947,A77557546,Amazon Essentials Provide F207,Prime Video,Movies,Amazon Essentials,19.01,19.01,3.6,1006,503,True,False,False,True,SD,False,,,,
B26187105,A83741375,Amazon Essentials Environmental Y199,Books & Kindle,Kindle eBooks,Amazon Essentials,22.19,22.19,4.2,7144,246,False,False,False,False,,,,,,
B51058835,A38514116,Long-Carter Pay G534,Amazon Fresh,Fresh Produce,Long-Carter,46.33,46.33,4.2,4586,681,True,False,False,True,,,,,True,False
B82961968,A66093892,Amazon Basics Movie X415,Amazon Fresh,Fresh Produce,Amazon Basics,42.69,38.42,4.1,19,133,True,False,False,False,,,,,True,False
B13568113,A65641701,"Martinez, Adult S859",Amazon Fresh,Meat & Seafood,"Martinez,",174.35,174.35,4.9,4909,91,True,False,False,True,,,,,False,True
B37822943,A26033105,Amazon Basics Yard Q759,Amazon Basics,Pet Supplies,Amazon Basics,72.28,72.28,4.5,4697,117,True,False,False,True,,,,,,
B29750843,A88587470,Amazon Basics Art Z723,Amazon Fresh,Fresh Produce,Amazon Basics,20.77,20.77,5.0,1615,754,False,False,False,True,,,,,False,False
B36700144,A40471830,Amazon Essentials Room H728,Home & Kitchen,Kitchen & Dining,Amazon Essentials,270.77,270.77,3.7,3795,739,True,False,False,True,,,,,,
B52667379,A42095663,Amazon Basics Production S703,Fashion,Shoes,Amazon Basics,100.65,100.65,4.8,1337,236,True,False,False,True,,,,,,
B11116894,A94263786,Russell-Graham Live Z690,Electronics,Gaming,Russell-Graham,1651.87,1651.87,4.1,487,113,True,False,False,True,,,36.0,False,,
B68569110,A44767812,Amazon Basics Travel K882,Prime Video,Movies,Amazon Basics,13.54,13.54,4.1,5645,215,True,False,False,True,HD,False,,,,
B58425530,A61183348,Amazon Essentials Yard J497,Amazon Basics,Fitness,Amazon Essentials,13.69,12.32,5.0,5611,309,True,False,False,True,,,,,,
B82295841,A86527353,Amazon Basics Organization F557,Amazon Basics,Office Products,Amazon Basics,142.54,142.54,4.8,8692,621,True,False,False,True,,,,,,
B40002239,A16853187,Estes Must B648,Home & Kitchen,Storage,Estes,234.54,234.54,4.0,2207,790,True,False,False,False,,,,,,
B85400387,A47208873,Amazon Basics May O178,Amazon Basics,Office Products,Amazon Basics,18.09,18.09,4.3,9496,18,False,False,False,True,,,,,,
B11876243,A69783801,Amazon Basics Book W772,Amazon Fresh,Whole Foods,Amazon Basics,77.54,69.79,3.7,2326,622,True,False,False,True,,,,,False,True
B88806587,A33080348,Amazon Basics Take X721,Amazon Basics,Electronics,Amazon Basics,54.2,54.2,3.6,8724,986,True,False,True,True,,,,,,
B26193900,A11372755,"Scott, Bring E204",Electronics,Computers,"Scott,",648.47,648.47,3.9,2734,841,True,False,False,True,,,24.0,True,,
B89974348,A22275490,"Maxwell, Sign A160",Amazon Fresh,Whole Foods,"Maxwell,",192.52,173.27,4.5,5822,501,True,False,False,False,,,,,False,False
B83390001,A90221159,Owens Police N621,Books & Kindle,Prime Reading,Owens,33.8,33.8,4.9,9646,665,True,False,False,True,,,,,,
B79775338,A86772614,Amazon Basics Strong H255,Amazon Fresh,Whole Foods,Amazon Basics,49.41,49.41,4.9,2291,455,True,False,False,False,,,,,True,False
B99838531,A32986105,"Moore, Have R440",Electronics,Computers,"Moore,",1771.31,1594.18,4.3,9971,134,False,False,False,False,,,36.0,True,,
B46972874,A89271201,Amazon Essentials Other T782,Electronics,Gaming,Amazon Essentials,398.79,358.91,4.3,7640,305,True,False,False,True,,,24.0,False,,
B15373166,A29374213,Amazon Basics Return W647,Prime Video,TV Shows,Amazon Basics,15.59,15.59,4.2,1191,55,True,False,False,False,4K,True,,,,
B27483269,A84219858,"Clay, From S792",Fashion,Luxury Stores,"Clay,",358.03,358.03,4.7,2149,492,True,False,False,True,,,,,,
B24957303,A81703600,Martinez Receive X392,Amazon Basics,Fitness,Martinez,109.74,109.74,4.1,1189,398,True,False,False,False,,,,,,
B54094809,A49613202,Amazon Essentials Them Y770,Prime Video,Kids,Amazon Essentials,10.17,10.17,4.2,3410,351,True,False,False,True,4K,False,,,,
B63351806,A46504007,Amazon Essentials Case U583,Amazon Fresh,Pantry,Amazon Essentials,78.12,78.12,3.9,10,300,True,False,False,False,,,,,False,True
B17443555,A48536401,Amazon Basics Treatment B197,Electronics,Amazon Devices,Amazon Basics,996.53,996.53,4.0,3567,818,False,False,False,True,,,24.0,True,,
B52196699,A56427406,Amazon Basics Its R861,Prime Video,Prime Originals,Amazon Basics,14.04,14.04,4.8,7461,114,False,True,False,True,4K,True,,,,
B84667823,A90894265,Amazon Basics Performance N302,Books & Kindle,Prime Reading,Amazon Basics,19.05,17.14,4.4,7397,397,True,False,False,True,,,,,,
B97528605,A50748456,Amazon Essentials Now P110,Home & Kitchen,Furniture,Amazon Essentials,140.9,126.81,4.8,8379,703,True,False,False,False,,,,,,
B52912829,A23768379,"Hart, Democrat G631",Amazon Basics,Home Essentials,"Hart,",8.06,8.06,3.6,7778,550,True,False,False,False,,,,,,
B40691024,A19309614,Lee-Arnold Name T325,Amazon Basics,Fitness,Lee-Arnold,110.2,110.2,4.3,7452,74,False,False,False,True,,,,,,
B63454570,A18048696,"Waters, Throw B111",Amazon Fresh,Fresh Produce,"Waters,",199.98,179.98,4.8,5661,229,False,False,False,True,,,,,True,True
